text,label
"omg is bernie going to stroke out😳
#demdebate",None
@USER a buddy for #donaldtrump,None
@USER @USER @USER thank you. trump seems to think he's a dictator...we must stop him. #countryoverparty #biden2020,Against
"@USER if the states don't save democracy from the radical leftists, no one can - (or will be able to).. 
truth

#trump2020",Favor
"i told you i like it rough, no stop being a pussy and throw me off a fucking cliff. 

#astheworldburns #freshマンデー 
#thebachelor #blackwidow #잘생긴_슬기_대회 #ابن_دغيثر_يطالب_بالتحقيق #2020election #australiaburning #climatechange #impeachedforlife #taalerruption2020 #lit",None
@USER just said it- @USER cant beat @USER. @USER doesnt have the energy or  broad based support among younger voters to beat @USER and win the @USER #demdebate.,None
behind their fake #democratic agenda. this was the plan all along. it’s real it’s happening and don’t think for a minute that these fifty united states couldn’t get thrust into another civil war. the name of the game is the same! freedom versus tyranny,None
"@USER @USER living in hi, many depend on #usps as private mail/shipping options cost more. we need to #saveusps, but there’s time to make other plans to make sure everyone votes &amp; that their ballots are counted~just take that fucker out of the voting equation #bidenharris2020 #fucktrump",Against
@USER it's plain in simple a no vote or vote for another person other then biden is a vote for trump especially in certain states. i'm pissed just like any other bernie supporter but put emotion aside realize one of those 2 will win and i pray it's not trump again.,Against
@USER @USER because they are not disingenuous morons? #gopbetrayedamerica #gophypocrisy #gopcorruptionovercountry #votebluetoendthisnightmare #votebluetosaveamerica,Against
"everybody has a place.🇺🇸
#maine #obamagate #covidiots #2020election HTTP",None
"@USER @USER beautifully done tonight, sir. #rnc2020 #rncconvention2020",None
"going up the east river drive, and fast. thank you nypd! on november 3rd we’re bringing you back! #lesm #maga HTTP",Favor
@USER @USER @USER until every american hears him say it. especially during a national debate in front of millions watching. it takes 3 seconds. votes depend on it for many. how hard is it to say? trump acts like it hurts to say it. something so simple shouldn't be so hard to come out of his mouth.,Against
breaking news; herman cain who attended and was seen  without mask tulsa rally has died after being hospitalized with #coronavirus #donaldtrump,None
"yates throws comey under the bus, beirut bombing, chocolate sauce epstein HTTP
#maga
#kag
@USER",None
"@USER @USER however, because of #joebiden,s age, his vp will be a key factor of his strugle for presidency. a mistake in choosing a candidate has fatal consequences for his struggle. its will be harder election in the usa history, #realdonaldtrump will go down in history as a true fighter. HTTP",Favor
mostly full of shit ....#votebluenomatterwho @USER @USER @USER HTTP,Against
"@USER @USER biden did it his own way. didn’t get into a shouting match with him. trump was a rude, insubstantial showman just as expected.",Against
@USER haha one summer and she has grown. this could not have been a better pick to solidify a landslide. #trump2020 #maga2020,Favor
"it’s july 27th! this bullshit has gone long enough! they said flatten the curve! it’s flat! open your businesses, open your churches! stop wearing face coverings !! 
tell the establishment to go to hell! #riseup take your life back! #maga",Favor
"one of these things is not like the other... #trump2020 #bidenharris2020  @USER 
@USER 
@USER 
@USER HTTP",None
@USER imo they should do a sound proof glass box. one comes out answers question then in the box with music until your turn. we would really see how stupid don is #trumpmeltdown #debates2020,Against
"obama likes to watch the dark knight &amp; pretend he's the joker. like heath ledger. he od'd on pills. sad. great actor. would of been great to see him make another movie. obama is a son of two immigrants. one kenyan man, one european women. living in hawaii. kalabunga dude. #maga",None
"message to #bigtech #patreon #google #youtube #twitter 

don't tread on our #1a rights! #maga #trump2020 

sargon and lauren southern join war on patreon, this could wipe out left... HTTP",Favor
oh shit! warren just through bloomberg through a table! #bernie2020 #demdebates #democraticdebate HTTP,None
so many toxic pro-sanders trolls. #votebluenomatterwho2020 #demdebate,Against
@USER this guy  looks like the joker. no photoshop. #trump2020 HTTP,None
"for whatever it’s worth, i would vote for @USER or @USER in a heartbeat in the general against trump. both of these men are good, sincere, and have a demonstrated history of dutiful service to this country. let’s not forget that.
#democraticdebate #voteblue2020",Against
"deadass thought he said ""caskets"" instead of ""test kits"" 💀 #demdebate",None
"""what the f--- are we doing that for? guy was a f---ing loser,"" @USER reportedly said after us flags were lowered to half-staff out of respect for mccain. this is what #trumpisatraitor really thinks about our  #vetsagainsttrump #joebiden #joebidenkamalaharris2020",Against
"this is how a president is supposed to address the men and women who serve or served in the united states millitary! not calling them losers, suckers, not saying that he likes people who weren’t captured. not firing hero ships captains, nor making a ship hide its name!
#voteblue! HTTP",Against
@USER thank you for all your hard work for america! we will miss you. #familyfirst #strongwoman #maga,Favor
#vote as if you’re not an asshole #voteblue2020 HTTP,Against
"@USER president trump is not even a true republican. he is more akin to an authoritarian. he ran under the party affiliation, and has abandoned its values and principles. thank you to the republicans who vote for democracy and principles.

#voteforjoenoonewillknow
#biden2020",Against
@USER @USER the difference is like red and blue! #trump2020,Favor
"@USER don't forget the thing about deductions for businesses for meals! for all those closed restaurants. and the other ones that force workers back to catch covid and then can't sue for unsafe working conditions. omg, cruelty is the point. @USER @USER #voteblue",Against
"#demdebate just popping in to mention how much @USER sucks.
public networks should be the only stations allowed to host debates. especially at this stage.
access to all voters.
#democraticdebate #demdebate2020",None
@USER bill barr is simply an extension of donald trump.,None
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you.
#ifbap
#maga 
#kag",None
"@USER day 4
#rncconvention #rncconvention2020 

the land of greatness
🇺🇸🇺🇸🇺🇸🇺🇸
#trump2020 #kag#magaa 
HTTP",Favor
"@USER last 12 years of obama and trump administrations, america was caught between conservative  evangelical ideals of fear of the unknown (from within). 

liberal ideals based on world order obsession of policing the world.

both seems to have backfired and destroying america.",None
"@USER the problem seems to be beyond mere control and discipline. trump is not fit for polite society. if he's allowed out- he must be placed on a leash, straight jacketed and muzzled. for any future ""debates"" audience must be forewarned with an x rating. nobody under 18 is allowed in.",Against
"@USER @USER mitt romney has little skill?
you bankrupted 6 companies
you lie daily

#trumpisaloser 
#trumpisafailure 
#voteblue2020",Against
childcare does cost too much. #demdebate,None
"@USER let's make sure that state attorney generals (etc?) know to investigate donald trump &amp; his family for misappropriating funds from campaigns for their legal fees, since the trumps didn't learn their lesson after using their ""charity"" as a piggy bank. #donaldtrump #grifter #scam",Against
"this is a great idea! let whiny ass liberals try their socialist, pc, cancel culture utopia in fucktardistan. dont come crying when it fails 🤣 #democratsaredestroyingamerica #maga HTTP",Favor
"@USER this election is about decency versus indecency.

#debates2020 
#bidenharris2020",Against
"@USER donny is doing bigly work in #la. 
you must be mistaken.

@USER #resist #voteblue 
@USER 
#flushtheturd",Against
@USER totalitarian state of california. #walkawayfromdemocrats #trump2020,Favor
"bill hagerty staffer allegedly ran coronavirus test kit scam
#tnsen
#americafirst
#trump2020  HTTP",Favor
"@USER is there anything to convince me to not vote libertarian? will biden mention yang, support repeated direct cash payments, or denounce changing the supreme court? will trump commit to upholding the election and being willing to leave peacefully?",None
